step,episodes,epsilon,train/ep_reward,train/ep_len,exploration/unique_obs,exploration/frontier_rate,loss/q,loss/b,recent_policy,eval_masked/mean_reward,eval_masked/success,eval_q/mean_reward,eval_q/success
1580180,6901,0.0500,0.0000,250,6,0.0000,0.331469,1.779884,cov(0.05),,,,
1580430,6902,0.0500,0.0000,250,14,0.0000,0.000034,1.810087,cor(0.3),,,,
1580680,6903,0.0500,0.0000,250,7,0.0000,1.042956,1.874388,cov(0.05),,,,
1580930,6904,0.0500,0.0000,250,8,0.0000,0.283294,1.917994,cov(0.05),,,,
1581180,6905,0.0500,0.0000,250,4,0.0000,0.000012,1.941867,cov(0.05),,,,
1581430,6906,0.0500,0.0000,250,12,0.0000,0.000027,1.854652,eps,,,,
1581680,6907,0.0500,0.0000,250,16,0.0000,0.000022,1.834427,cov(0.05),,,,
1581930,6908,0.0500,0.0000,250,10,0.0000,0.000018,1.787170,cov(0.05),,,,
1582180,6909,0.0500,0.0000,250,10,0.0000,8.112916,1.756287,cov(0.05),,,,
1582430,6910,0.0500,0.0000,250,20,0.0000,0.184511,1.907178,cov(0.05),,,,
1582680,6911,0.0500,0.0000,250,12,0.0000,0.627286,1.956459,cov(0.05),,,,
1582930,6912,0.0500,0.0000,250,4,0.0000,0.267043,1.851788,cov(0.05),,,,
1583180,6913,0.0500,0.0000,250,4,0.0000,0.499107,1.872230,cov(0.05),,,,
1583430,6914,0.0500,0.0000,250,17,0.0000,2.174916,1.736022,cov(0.05),,,,
1583680,6915,0.0500,0.0000,250,13,0.0000,1.482967,1.951078,cov(0.05),,,,
1583930,6916,0.0500,0.0000,250,17,0.0000,20.090033,1.844299,cov(0.05),,,,
1584180,6917,0.0500,0.0000,250,9,0.0000,0.000027,1.999798,cov(0.05),,,,
1584430,6918,0.0500,0.0000,250,10,0.0000,0.000003,1.914685,cov(0.05),,,,
1584680,6919,0.0500,0.0000,250,16,0.0000,1.325583,1.795775,cov(0.05),,,,
1584930,6920,0.0500,0.0000,250,10,0.0000,1.027220,1.866231,cov(0.05),,,,
1585180,6921,0.0500,0.0000,250,8,0.0000,1.170627,1.709635,cov(0.05),,,,
1585430,6922,0.0500,0.0000,250,12,0.0000,0.000007,1.872632,cov(0.05),,,,
1585680,6923,0.0500,0.0000,250,7,0.0000,0.103525,1.815842,cov(0.10),,,,
1585930,6924,0.0500,0.0000,250,8,0.0000,0.005210,1.843565,cov(0.05),,,,
1586180,6925,0.0500,0.0000,250,7,0.0000,0.000037,1.874005,cov(0.05),,,,
1586430,6926,0.0500,0.0000,250,8,0.0000,0.000042,1.993492,cov(0.05),,,,
1586680,6927,0.0500,0.0000,250,8,0.0000,0.000022,1.853411,cov(0.05),,,,
1586930,6928,0.0500,0.0000,250,20,0.0000,0.947611,1.982639,cov(0.05),,,,
1587180,6929,0.0500,0.0000,250,7,0.0000,0.265119,1.837989,cov(0.05),,,,
1587430,6930,0.0500,0.0000,250,8,0.0000,1.338464,1.888050,cov(0.05),,,,
1587680,6931,0.0500,0.0000,250,4,0.0000,0.000030,1.976717,cov(0.05),,,,
1587930,6932,0.0500,0.0000,250,8,0.0000,0.985179,1.891685,cov(0.05),,,,
1588180,6933,0.0500,0.0000,250,12,0.0000,0.000036,1.818812,cov(0.05),,,,
1588430,6934,0.0500,0.0000,250,8,0.0000,21.067501,1.853760,cov(0.05),,,,
1588680,6935,0.0500,0.0000,250,4,0.0000,0.091845,1.892153,cov(0.05),,,,
1588930,6936,0.0500,0.0000,250,8,0.0000,0.435057,1.792779,cov(0.05),,,,
1589180,6937,0.0500,0.0000,250,11,0.0000,0.000023,1.932147,cov(0.05),,,,
1589430,6938,0.0500,0.0000,250,6,0.0000,1.569063,1.798994,cov(0.05),,,,
1589680,6939,0.0500,0.0000,250,4,0.0000,1.216400,1.861146,cov(0.05),,,,
1589930,6940,0.0500,0.0000,250,8,0.0000,2.703165,1.780573,cov(0.05),,,,
1590180,6941,0.0500,0.0000,250,13,0.0000,0.091682,1.783537,cov(0.05),,,,
1590430,6942,0.0500,0.0000,250,4,0.0000,0.509078,1.773275,cov(0.05),,,,
1590680,6943,0.0500,0.0000,250,15,0.0000,0.960692,1.871328,cov(0.05),,,,
1590930,6944,0.0500,0.0000,250,15,0.0000,0.000006,1.872538,cov(0.05),,,,
1591180,6945,0.0500,0.0000,250,8,0.0000,108.887268,2.017963,cov(0.05),,,,
1591430,6946,0.0500,0.0000,250,4,0.0000,0.004884,1.860848,cov(0.05),,,,
1591680,6947,0.0500,0.0000,250,8,0.0000,1.715813,1.732350,cov(0.05),,,,
1591930,6948,0.0500,0.0000,250,4,0.0000,0.190676,2.083427,eps,,,,
1592180,6949,0.0500,0.0000,250,8,0.0000,54.935230,1.818290,cov(0.05),,,,
1592430,6950,0.0500,0.0000,250,12,0.0000,0.058427,1.780786,cov(0.05),,,,
1592680,6951,0.0500,0.0000,250,5,0.0000,0.229540,1.769211,cov(0.05),,,,
1592930,6952,0.0500,0.0000,250,8,0.0000,2.450642,1.873104,cov(0.05),,,,
1593180,6953,0.0500,0.0000,250,13,0.0000,1.751538,1.896980,cov(0.05),,,,
1593430,6954,0.0500,0.0000,250,4,0.0000,0.403664,1.733037,cov(0.05),,,,
1593680,6955,0.0500,0.0000,250,8,0.0000,0.926155,1.846378,cov(0.05),,,,
1593930,6956,0.0500,0.0000,250,8,0.0000,0.658748,1.933609,cov(0.05),,,,
1594180,6957,0.0500,0.0000,250,6,0.0000,0.000014,1.988061,cov(0.05),,,,
1594430,6958,0.0500,0.0000,250,10,0.0000,54.662094,1.842261,cov(0.05),,,,
1594680,6959,0.0500,0.0000,250,10,0.0000,0.000010,1.758201,cov(0.05),,,,
1594930,6960,0.0500,0.0000,250,4,0.0000,0.002002,1.914755,cov(0.05),,,,
1595180,6961,0.0500,0.0000,250,10,0.0000,4.054350,1.826753,cov(0.05),,,,
1595430,6962,0.0500,0.0000,250,8,0.0000,1.350388,1.765792,cov(0.05),,,,
1595680,6963,0.0500,0.0000,250,16,0.0000,1.440195,1.901554,cov(0.05),,,,
1595930,6964,0.0500,0.0000,250,16,0.0000,34.789116,1.918493,eps,,,,
1596180,6965,0.0500,0.0000,250,11,0.0000,0.173767,1.894346,cov(0.05),,,,
1596430,6966,0.0500,0.0000,250,4,0.0000,0.000010,1.759419,cov(0.05),,,,
1596680,6967,0.0500,0.0000,250,4,0.0000,0.000009,1.902688,cov(0.05),,,,
1596930,6968,0.0500,0.0000,250,16,0.0000,0.000016,1.898211,cov(0.05),,,,
1597180,6969,0.0500,0.0000,250,4,0.0000,0.002548,1.902004,cov(0.05),,,,
1597430,6970,0.0500,0.0000,250,8,0.0000,0.000054,1.807905,cov(0.05),,,,
1597680,6971,0.0500,0.0000,250,4,0.0000,0.001040,1.887616,cov(0.05),,,,
1597930,6972,0.0500,0.0000,250,4,0.0000,0.000007,1.759161,cov(0.05),,,,
1598180,6973,0.0500,0.0000,250,18,0.0000,0.626061,1.894701,cov(0.05),,,,
1598430,6974,0.0500,0.0000,250,8,0.0000,0.610650,1.865828,cov(0.05),,,,
1598680,6975,0.0500,0.0000,250,4,0.0000,0.799633,1.778952,cov(0.05),,,,
1598930,6976,0.0500,0.0000,250,15,0.0000,0.000011,1.871717,cov(0.05),,,,
1599180,6977,0.0500,0.0000,250,9,0.0000,0.000012,1.920825,cov(0.05),,,,
1599430,6978,0.0500,0.0000,250,13,0.0000,0.775626,1.839993,cov(0.05),,,,
1599680,6979,0.0500,0.0000,250,4,0.0000,0.000020,1.839948,cov(0.05),,,,
1599930,6980,0.0500,0.0000,250,8,0.0000,0.475380,1.776362,cov(0.05),,,,
1600000,6980,,,,,,,,,0.0000,0.0000,0.0000,0.0000
1600180,6981,0.0500,0.0000,250,15,0.0000,0.000022,1.879412,cov(0.05),,,,
1600430,6982,0.0500,0.0000,250,4,0.0000,0.000051,1.843926,cov(0.05),,,,
1600680,6983,0.0500,0.0000,250,13,0.0000,0.848125,1.809008,cov(0.05),,,,
1600930,6984,0.0500,0.0000,250,7,0.0000,0.276106,1.958337,cov(0.05),,,,
1601180,6985,0.0500,0.0000,250,11,0.0000,0.000017,1.737846,cov(0.05),,,,
1601430,6986,0.0500,0.0000,250,13,0.0000,0.000018,1.954748,cov(0.05),,,,
1601680,6987,0.0500,0.0000,250,10,0.0000,0.000007,1.892101,cov(0.05),,,,
1601930,6988,0.0500,0.0000,250,10,0.0000,0.226342,1.902918,cov(0.05),,,,
1602180,6989,0.0500,0.0000,250,5,0.0000,0.000027,1.813840,cov(0.05),,,,
1602430,6990,0.0500,0.0000,250,8,0.0000,0.000049,1.787936,cov(0.05),,,,
1602680,6991,0.0500,0.0000,250,5,0.0000,2.990491,1.813721,cov(0.05),,,,
1602930,6992,0.0500,0.0000,250,14,0.0000,0.000008,1.832011,cov(0.05),,,,
1603180,6993,0.0500,0.0000,250,4,0.0000,0.000038,1.839097,cov(0.05),,,,
1603430,6994,0.0500,0.0000,250,8,0.0000,0.000007,1.896691,cov(0.05),,,,
1603680,6995,0.0500,0.0000,250,13,0.0000,0.004931,1.887679,cov(0.05),,,,
1603930,6996,0.0500,0.0000,250,12,0.0000,53.076057,1.815686,cov(0.05),,,,
1604180,6997,0.0500,0.0000,250,10,0.0000,0.005026,1.907455,cov(0.05),,,,
1604430,6998,0.0500,0.0000,250,4,0.0000,1.178695,1.699481,cov(0.05),,,,
1604680,6999,0.0500,0.0000,250,4,0.0000,0.237670,1.941659,cov(0.05),,,,
1604930,7000,0.0500,0.0000,250,11,0.0000,0.705167,1.861482,cov(0.05),,,,
1605180,7001,0.0500,0.0000,250,4,0.0000,1.397028,1.850191,eps,,,,
1605430,7002,0.0500,0.0000,250,8,0.0000,0.000050,1.847382,cov(0.05),,,,
1605680,7003,0.0500,0.0000,250,6,0.0000,0.174282,1.742742,cor(0.3),,,,
1605930,7004,0.0500,0.0000,250,4,0.0000,0.000014,1.771724,cov(0.05),,,,
1606180,7005,0.0500,0.0000,250,4,0.0000,0.000006,1.728576,eps,,,,
1606430,7006,0.0500,0.0000,250,5,0.0000,0.000115,1.871806,cov(0.05),,,,
1606680,7007,0.0500,0.0000,250,4,0.0000,60.878231,1.981090,cov(0.05),,,,
1606930,7008,0.0500,0.0000,250,5,0.0000,1.305643,1.870866,cov(0.05),,,,
1607180,7009,0.0500,0.0000,250,4,0.0000,0.000825,1.880099,cov(0.05),,,,
1607430,7010,0.0500,0.0000,250,8,0.0000,0.000020,1.894103,cov(0.05),,,,
1607680,7011,0.0500,0.0000,250,4,0.0000,0.000008,1.768343,cov(0.05),,,,
1607930,7012,0.0500,0.0000,250,11,0.0000,1.092881,1.721012,cov(0.05),,,,
1608180,7013,0.0500,0.0000,250,13,0.0000,0.000012,1.770209,cov(0.05),,,,
1608430,7014,0.0500,0.0000,250,13,0.0000,51.729660,1.932463,cov(0.05),,,,
1608680,7015,0.0500,0.0000,250,12,0.0000,0.000011,1.782526,cov(0.05),,,,
1608930,7016,0.0500,0.0000,250,8,0.0000,0.000005,1.885460,cov(0.05),,,,
1609180,7017,0.0500,0.0000,250,4,0.0000,2.457742,1.807886,cov(0.05),,,,
1609430,7018,0.0500,0.0000,250,10,0.0000,56.279518,1.730510,cov(0.05),,,,
1609680,7019,0.0500,0.0000,250,19,0.0000,0.000060,1.983997,cov(0.05),,,,
1609930,7020,0.0500,0.0000,250,7,0.0000,0.000098,1.773541,cov(0.05),,,,
1610180,7021,0.0500,0.0000,250,7,0.0000,0.000010,1.869532,cov(0.05),,,,
1610430,7022,0.0500,0.0000,250,10,0.0000,0.396911,1.744547,cov(0.05),,,,
1610680,7023,0.0500,0.0000,250,5,0.0000,0.000022,1.876232,cov(0.05),,,,
1610930,7024,0.0500,0.0000,250,6,0.0000,0.044492,1.765822,cov(0.10),,,,
1611180,7025,0.0500,0.0000,250,11,0.0000,0.000013,1.941709,cov(0.05),,,,
1611430,7026,0.0500,0.0000,250,14,0.0000,0.000038,1.916899,cov(0.05),,,,
1611680,7027,0.0500,0.0000,250,8,0.0000,0.000026,1.846441,cov(0.05),,,,
1611930,7028,0.0500,0.0000,250,9,0.0000,0.000026,1.907701,cov(0.05),,,,
1612180,7029,0.0500,0.0000,250,4,0.0000,0.000003,1.763077,cov(0.05),,,,
1612430,7030,0.0500,0.0000,250,4,0.0000,1.138107,1.964585,cov(0.05),,,,
1612680,7031,0.0500,0.0000,250,13,0.0000,0.803809,2.012266,cov(0.05),,,,
1612930,7032,0.0500,0.0000,250,13,0.0000,1.556532,1.951509,cov(0.05),,,,
1613180,7033,0.0500,0.0000,250,17,0.0000,1.745813,1.712592,cov(0.05),,,,
1613430,7034,0.0500,0.0000,250,21,0.0000,3.874115,1.762680,cov(0.05),,,,
1613680,7035,0.0500,0.0000,250,12,0.0000,1.015005,1.925667,cov(0.05),,,,
1613930,7036,0.0500,0.0000,250,8,0.0000,0.000073,1.894786,cov(0.05),,,,
1614180,7037,0.0500,0.0000,250,8,0.0000,2.780433,1.897087,cov(0.05),,,,
1614430,7038,0.0500,0.0000,250,18,0.0000,1.318444,1.814355,cov(0.05),,,,
1614680,7039,0.0500,0.0000,250,14,0.0000,0.000049,1.888504,cov(0.05),,,,
1614930,7040,0.0500,0.0000,250,8,0.0000,0.334641,1.852393,cov(0.05),,,,
1615180,7041,0.0500,0.0000,250,14,0.0000,0.512547,1.744189,cov(0.05),,,,
1615430,7042,0.0500,0.0000,250,10,0.0000,0.000008,1.786552,cov(0.05),,,,
1615680,7043,0.0500,0.0000,250,13,0.0000,0.081864,1.709261,cov(0.05),,,,
1615930,7044,0.0500,0.0000,250,12,0.0000,0.077439,1.753733,cov(0.05),,,,
1616180,7045,0.0500,0.0000,250,4,0.0000,0.467893,1.670338,cov(0.05),,,,
1616430,7046,0.0500,0.0000,250,4,0.0000,0.000021,1.825829,cov(0.05),,,,
1616680,7047,0.0500,0.0000,250,12,0.0000,0.000021,1.893870,cov(0.05),,,,
1616930,7048,0.0500,0.0000,250,4,0.0000,0.000055,1.782045,cov(0.05),,,,
1617180,7049,0.0500,0.0000,250,26,0.0000,28.458561,1.971946,cov(0.05),,,,
1617430,7050,0.0500,0.0000,250,13,0.0000,0.000024,1.885104,cov(0.05),,,,
1617680,7051,0.0500,0.0000,250,4,0.0000,0.149773,1.851173,cov(0.05),,,,
1617930,7052,0.0500,0.0000,250,8,0.0000,0.000004,1.925005,cov(0.05),,,,
1618180,7053,0.0500,0.0000,250,11,0.0000,2.475633,2.084589,cov(0.05),,,,
1618430,7054,0.0500,0.0000,250,8,0.0000,1.353805,1.811297,cov(0.05),,,,
1618680,7055,0.0500,0.0000,250,8,0.0000,0.000093,1.844714,cov(0.05),,,,
1618930,7056,0.0500,0.0000,250,16,0.0000,0.005064,1.851646,cov(0.05),,,,
1619180,7057,0.0500,0.0000,250,8,0.0000,1.250415,1.821464,cov(0.05),,,,
1619430,7058,0.0500,0.0000,250,4,0.0000,0.000100,1.862263,cov(0.05),,,,
1619680,7059,0.0500,0.0000,250,11,0.0000,0.171026,1.833256,cov(0.05),,,,
1619930,7060,0.0500,0.0000,250,7,0.0000,0.000198,1.812821,cov(0.05),,,,
1620180,7061,0.0500,0.0000,250,4,0.0000,1.531138,1.836355,cov(0.05),,,,
1620430,7062,0.0500,0.0000,250,7,0.0000,0.000029,1.850682,cov(0.05),,,,
1620680,7063,0.0500,0.0000,250,16,0.0000,0.028855,1.829789,cov(0.05),,,,
1620930,7064,0.0500,0.0000,250,14,0.0000,1.235091,1.753379,cov(0.05),,,,
1621180,7065,0.0500,0.0000,250,13,0.0000,0.131436,1.673472,cov(0.05),,,,
1621430,7066,0.0500,0.0000,250,16,0.0000,0.005142,1.843106,cov(0.05),,,,
1621680,7067,0.0500,0.0000,250,14,0.0000,3.723372,1.946174,cov(0.05),,,,
1621930,7068,0.0500,0.0000,250,10,0.0000,0.336232,1.619996,eps,,,,
1622180,7069,0.0500,0.0000,250,18,0.0000,0.000004,1.859170,cov(0.05),,,,
1622430,7070,0.0500,0.0000,250,11,0.0000,0.931681,1.843024,cov(0.05),,,,
1622680,7071,0.0500,0.0000,250,4,0.0000,1.011397,1.914713,cov(0.05),,,,
1622930,7072,0.0500,0.0000,250,11,0.0000,1.346727,1.758447,cov(0.05),,,,
1623180,7073,0.0500,0.0000,250,4,0.0000,0.000012,1.748669,eps,,,,
1623430,7074,0.0500,0.0000,250,7,0.0000,27.821350,1.782271,cov(0.05),,,,
1623680,7075,0.0500,0.0000,250,16,0.0000,0.107002,1.690027,eps,,,,
1623930,7076,0.0500,0.0000,250,12,0.0000,62.191196,1.931273,cov(0.05),,,,
1624180,7077,0.0500,0.0000,250,12,0.0000,0.697221,1.828222,cov(0.05),,,,
1624430,7078,0.0500,0.0000,250,8,0.0000,0.442390,1.785175,cov(0.05),,,,
1624680,7079,0.0500,0.0000,250,4,0.0000,0.000036,1.889718,cov(0.05),,,,
1624930,7080,0.0500,0.0000,250,15,0.0000,0.721360,1.779584,eps,,,,
1625180,7081,0.0500,0.0000,250,4,0.0000,0.054807,1.701195,cov(0.05),,,,
1625430,7082,0.0500,0.0000,250,4,0.0000,1.041956,1.698265,cov(0.05),,,,
1625680,7083,0.0500,0.0000,250,4,0.0000,0.000032,1.790695,cov(0.05),,,,
1625930,7084,0.0500,0.0000,250,8,0.0000,0.593275,1.717471,cov(0.05),,,,
1626180,7085,0.0500,0.0000,250,8,0.0000,4.821512,1.865156,cov(0.05),,,,
1626430,7086,0.0500,0.0000,250,12,0.0000,3.190268,1.895912,cov(0.05),,,,
1626680,7087,0.0500,0.0000,250,19,0.0000,0.005758,1.782044,cov(0.05),,,,
1626930,7088,0.0500,0.0000,250,12,0.0000,0.632416,1.863578,cov(0.05),,,,
1627180,7089,0.0500,0.0000,250,4,0.0000,0.000031,2.125957,cov(0.05),,,,
1627430,7090,0.0500,0.0000,250,11,0.0000,55.509766,1.924446,cov(0.05),,,,
1627680,7091,0.0500,0.0000,250,8,0.0000,0.000014,1.717804,cov(0.05),,,,
1627930,7092,0.0500,0.0000,250,4,0.0000,0.469293,1.775193,cov(0.05),,,,
1628180,7093,0.0500,0.0000,250,13,0.0000,0.000003,1.713802,cov(0.05),,,,
1628430,7094,0.0500,0.0000,250,9,0.0000,0.628008,1.718980,cov(0.05),,,,
1628680,7095,0.0500,0.0000,250,8,0.0000,0.404566,1.925495,cov(0.05),,,,
1628930,7096,0.0500,0.0000,250,17,0.0000,0.000018,1.820420,cov(0.05),,,,
1629180,7097,0.0500,0.0000,250,4,0.0000,0.476284,1.727024,cov(0.05),,,,
1629430,7098,0.0500,0.0000,250,8,0.0000,0.000098,1.914333,cov(0.05),,,,
1629680,7099,0.0500,0.0000,250,4,0.0000,1.668337,1.790419,cov(0.05),,,,
1629930,7100,0.0500,0.0000,250,13,0.0000,0.000007,1.844974,cov(0.05),,,,
1630180,7101,0.0500,0.0000,250,11,0.0000,0.000059,1.902859,cov(0.05),,,,
1630430,7102,0.0500,0.0000,250,8,0.0000,0.484268,1.785942,eps,,,,
1630680,7103,0.0500,0.0000,250,5,0.0000,2.470656,1.696138,cov(0.05),,,,
1630930,7104,0.0500,0.0000,250,4,0.0000,1.277296,1.785645,cor(0.3),,,,
1631180,7105,0.0500,0.0000,250,9,0.0000,47.124241,1.744351,cov(0.05),,,,
1631430,7106,0.0500,0.0000,250,8,0.0000,62.020996,1.825716,cov(0.05),,,,
1631680,7107,0.0500,0.0000,250,14,0.0000,0.000006,1.927146,cov(0.05),,,,
1631930,7108,0.0500,0.0000,250,4,0.0000,0.261004,1.750479,cov(0.05),,,,
1632180,7109,0.0500,0.0000,250,8,0.0000,0.000024,1.829685,cov(0.05),,,,
1632430,7110,0.0500,0.0000,250,7,0.0000,15.421888,1.741488,cov(0.05),,,,
1632680,7111,0.0500,0.0000,250,13,0.0000,0.395593,2.005052,cov(0.05),,,,
1632930,7112,0.0500,0.0000,250,10,0.0000,1.085467,1.690922,cov(0.05),,,,
1633180,7113,0.0500,0.0000,250,13,0.0000,10.438968,1.772431,cov(0.05),,,,
1633430,7114,0.0500,0.0000,250,10,0.0000,0.000034,1.872203,cov(0.05),,,,
1633680,7115,0.0500,0.0000,250,7,0.0000,0.005703,1.923562,cov(0.05),,,,
1633930,7116,0.0500,0.0000,250,14,0.0000,0.493403,1.840151,cov(0.05),,,,
1634180,7117,0.0500,0.0000,250,15,0.0000,0.000015,1.860469,cov(0.05),,,,
1634430,7118,0.0500,0.0000,250,8,0.0000,0.000019,1.819316,cov(0.05),,,,
1634680,7119,0.0500,0.0000,250,6,0.0000,0.905972,1.828655,cov(0.05),,,,
1634930,7120,0.0500,0.0000,250,15,0.0000,0.003692,1.716614,cov(0.05),,,,
1635180,7121,0.0500,0.0000,250,15,0.0000,0.108003,1.985531,cov(0.05),,,,
1635430,7122,0.0500,0.0000,250,4,0.0000,2.217628,1.694605,cov(0.05),,,,
1635680,7123,0.0500,0.0000,250,8,0.0000,3.937470,1.667942,cov(0.05),,,,
1635930,7124,0.0500,0.0000,250,13,0.0000,9.078156,1.945719,cov(0.05),,,,
1636180,7125,0.0500,0.0000,250,9,0.0000,0.000011,1.763541,eps,,,,
1636430,7126,0.0500,0.0000,250,7,0.0000,0.416691,1.800619,cov(0.05),,,,
1636680,7127,0.0500,0.0000,250,13,0.0000,1.193257,1.833232,cov(0.05),,,,
1636930,7128,0.0500,0.0000,250,8,0.0000,61.198372,1.690631,cov(0.05),,,,
1637180,7129,0.0500,0.0000,250,5,0.0000,2.415561,1.865336,eps,,,,
1637430,7130,0.0500,0.0000,250,8,0.0000,0.006342,1.787660,cov(0.05),,,,
1637680,7131,0.0500,0.0000,250,20,0.0000,1.236064,1.768936,cov(0.05),,,,
1637930,7132,0.0500,0.0000,250,8,0.0000,0.430316,1.755257,eps,,,,
1638180,7133,0.0500,0.0000,250,4,0.0000,0.409092,1.855495,cov(0.05),,,,
1638430,7134,0.0500,0.0000,250,4,0.0000,2.160004,1.866301,cov(0.05),,,,
1638680,7135,0.0500,0.0000,250,4,0.0000,0.166524,2.003240,cov(0.05),,,,
1638930,7136,0.0500,0.0000,250,14,0.0000,1.053896,1.872925,cov(0.05),,,,
1639180,7137,0.0500,0.0000,250,8,0.0000,0.000058,1.885074,cov(0.05),,,,
1639430,7138,0.0500,0.0000,250,4,0.0000,0.000030,1.744219,cov(0.05),,,,
1639680,7139,0.0500,0.0000,250,8,0.0000,0.000050,1.730782,cov(0.05),,,,
1639930,7140,0.0500,0.0000,250,17,0.0000,0.000021,1.876277,cov(0.05),,,,
1640180,7141,0.0500,0.0000,250,8,0.0000,0.000020,1.795277,cov(0.05),,,,
1640430,7142,0.0500,0.0000,250,8,0.0000,80.707771,1.912909,cov(0.05),,,,
1640680,7143,0.0500,0.0000,250,6,0.0000,0.000019,1.925841,cov(0.05),,,,
1640930,7144,0.0500,0.0000,250,14,0.0000,0.000010,1.753907,cov(0.05),,,,
1641180,7145,0.0500,0.0000,250,8,0.0000,0.000017,1.878903,cov(0.05),,,,
1641430,7146,0.0500,0.0000,250,10,0.0000,0.454243,1.824306,cov(0.05),,,,
1641680,7147,0.0500,0.0000,250,16,0.0000,0.007254,1.959846,cov(0.05),,,,
1641930,7148,0.0500,0.0000,250,7,0.0000,3.869012,1.688251,cov(0.05),,,,
1642180,7149,0.0500,0.0000,250,10,0.0000,4.119108,1.862624,cov(0.05),,,,
1642430,7150,0.0500,0.0000,250,4,0.0000,0.112790,1.546102,cov(0.05),,,,
1642680,7151,0.0500,0.0000,250,8,0.0000,0.088065,1.816217,cov(0.05),,,,
1642930,7152,0.0500,0.0000,250,7,0.0000,1.522384,1.765730,cov(0.05),,,,
1643180,7153,0.0500,0.0000,250,4,0.0000,0.424944,1.778006,cov(0.05),,,,
1643430,7154,0.0500,0.0000,250,9,0.0000,0.000018,1.927789,cov(0.05),,,,
1643680,7155,0.0500,0.0000,250,6,0.0000,3.860490,1.967687,cov(0.05),,,,
1643930,7156,0.0500,0.0000,250,15,0.0000,2.549778,1.846335,cov(0.05),,,,
1644180,7157,0.0500,0.0000,250,8,0.0000,0.572773,1.757936,cov(0.05),,,,
1644430,7158,0.0500,0.0000,250,8,0.0000,1.848558,1.979821,cov(0.05),,,,
1644680,7159,0.0500,0.0000,250,16,0.0000,0.607416,1.660000,cov(0.05),,,,
1644930,7160,0.0500,0.0000,250,7,0.0000,87.697556,1.889954,cov(0.05),,,,
1645180,7161,0.0500,0.0000,250,16,0.0000,0.007156,1.888440,cov(0.05),,,,
1645430,7162,0.0500,0.0000,250,10,0.0000,0.007073,1.824727,cov(0.05),,,,
1645680,7163,0.0500,0.0000,250,4,0.0000,0.006783,1.890254,cov(0.05),,,,
1645930,7164,0.0500,0.0000,250,10,0.0000,1.490564,1.707224,cov(0.05),,,,
1646180,7165,0.0500,0.0000,250,4,0.0000,0.000026,1.959428,cov(0.05),,,,
1646430,7166,0.0500,0.0000,250,7,0.0000,0.984014,1.919893,cov(0.05),,,,
1646680,7167,0.0500,0.0000,250,9,0.0000,0.974309,1.857831,cov(0.05),,,,
1646930,7168,0.0500,0.0000,250,12,0.0000,0.426592,1.746737,cov(0.05),,,,
1647180,7169,0.0500,0.0000,250,7,0.0000,0.000021,1.848418,cov(0.05),,,,
1647430,7170,0.0500,0.0000,250,4,0.0000,0.502933,1.728735,cov(0.05),,,,
1647680,7171,0.0500,0.0000,250,16,0.0000,0.006855,1.778411,cov(0.05),,,,
1647930,7172,0.0500,0.0000,250,8,0.0000,0.097723,1.880360,cov(0.05),,,,
1648180,7173,0.0500,0.0000,250,6,0.0000,4.140842,1.711692,cov(0.05),,,,
1648430,7174,0.0500,0.0000,250,12,0.0000,0.000030,1.774828,cov(0.05),,,,
1648680,7175,0.0500,0.0000,250,6,0.0000,1.698001,1.886944,cov(0.05),,,,
1648930,7176,0.0500,0.0000,250,13,0.0000,0.105319,1.791157,cov(0.05),,,,
1649180,7177,0.0500,0.0000,250,4,0.0000,1.530704,1.671879,cov(0.05),,,,
1649430,7178,0.0500,0.0000,250,18,0.0000,19.321417,1.854563,cov(0.05),,,,
1649680,7179,0.0500,0.0000,250,13,0.0000,2.502056,1.942133,cov(0.05),,,,
1649930,7180,0.0500,0.0000,250,8,0.0000,2.060879,1.745345,cov(0.05),,,,
1650000,7180,,,,,,,,,0.0000,0.0000,0.0000,0.0000
1650180,7181,0.0500,0.0000,250,4,0.0000,1.635323,1.810262,cov(0.05),,,,
1650430,7182,0.0500,0.0000,250,8,0.0000,0.000024,1.801626,cov(0.05),,,,
1650680,7183,0.0500,0.0000,250,8,0.0000,0.000012,1.804466,cov(0.05),,,,
1650930,7184,0.0500,0.0000,250,4,0.0000,0.802055,1.846078,cov(0.05),,,,
1651180,7185,0.0500,0.0000,250,8,0.0000,0.054862,1.853703,cov(0.05),,,,
1651430,7186,0.0500,0.0000,250,6,0.0000,0.000016,1.930397,cov(0.05),,,,
1651680,7187,0.0500,0.0000,250,8,0.0000,0.749740,1.728494,cov(0.05),,,,
1651930,7188,0.0500,0.0000,250,4,0.0000,0.000013,1.780587,cov(0.05),,,,
1652180,7189,0.0500,0.0000,250,14,0.0000,0.000013,1.802831,cov(0.05),,,,
1652430,7190,0.0500,0.0000,250,4,0.0000,2.311644,1.869110,cov(0.05),,,,
1652680,7191,0.0500,0.0000,250,18,0.0000,3.942003,1.844887,cov(0.05),,,,
1652930,7192,0.0500,0.0000,250,11,0.0000,0.644345,1.785832,cov(0.05),,,,
1653180,7193,0.0500,0.0000,250,22,0.0000,0.674489,1.721107,cov(0.05),,,,
1653430,7194,0.0500,0.0000,250,10,0.0000,0.000052,1.745448,cov(0.05),,,,
1653680,7195,0.0500,0.0000,250,12,0.0000,0.000014,1.899964,cov(0.05),,,,
